user_id,price,items_count,recommend
76561198031368389,9.99,12.0,1.0
76561198031386356,5.99,0.0,1.0
76561198031392880,34.99,6.0,0.0
76561198031396642,9.99,4.0,1.0
Tom12477,14.99,47.0,1.0
76561198031405797,4.99,25.0,1.0
tf36043,2.99,0.0,1.0
76561198031411335,12.99,6.0,1.0
76561198031443710,14.99,46.0,1.0
76561198031444830,3.99,7.0,1.0
76561198031450239,4.99,7.0,1.0
76561198031456155,3.99,402.0,1.0
76561198031487632,1.99,0.0,1.0
76561198031488121,4.0,0.0,1.0
zand3r23,9.99,181.0,1.0
76561198031492527,9.99,80.0,1.0
76561198031513275,8.99,45.0,1.0
76561198031521972,5.99,147.0,1.0
76561198031529901,2.99,83.0,1.0
76561198031532032,5.99,113.0,0.0
76561198031542955,14.99,115.0,1.0
cjbowra,8.99,17.0,1.0
brool_story,1.99,0.0,1.0
76561198031553174,2.99,146.0,1.0
76561198031566330,9.99,61.0,0.0
76561198031575314,14.99,85.0,1.0
76561198031577596,29.99,11.0,1.0
76561198031581706,19.99,154.0,1.0
icychill,4.99,0.0,1.0
uwantcookies25,19.99,70.0,1.0
Commoragh,9.99,0.0,1.0
76561198031622436,9.99,191.0,1.0
InsanityAtHeart,4.99,187.0,1.0
Asagii,24.99,135.0,1.0
76561198031627051,9.99,19.0,1.0
davyboy117,9.99,53.0,1.0
dapopof087,49.99,105.0,1.0
76561198031634061,4.99,74.0,1.0
lesnak,19.99,123.0,1.0
76561198031641064,4.99,6.0,1.0
76561198031652336,11.99,79.0,1.0
76561198031653754,9.99,104.0,0.0
AuronValentine,0.99,34.0,1.0
76561198031659484,4.99,72.0,1.0
76561198031663320,0.99,0.0,1.0
76561198031675209,9.99,6.0,1.0
76561198031675220,14.99,91.0,0.0
76561198031677919,2.99,0.0,1.0
berlisa,6.99,63.0,1.0
kchamaster,1.99,0.0,1.0
76561198031709628,8.99,65.0,1.0
76561198031712248,11.99,97.0,1.0
falzarprime,6.99,215.0,1.0
76561198031724359,9.99,13.0,1.0
76561198031753722,4.99,5.0,1.0
76561198031754045,6.99,42.0,1.0
baraobzg,0.99,2.0,1.0
GemGem1997,15.99,0.0,1.0
76561198031763272,5.99,0.0,1.0
76561198031763656,34.99,0.0,1.0
EvenChance,9.99,306.0,1.0
76561198031797788,19.99,0.0,0.0
76561198031798372,0.99,36.0,0.0
Reapz18,3.99,0.0,1.0
Bashmygash,9.99,103.0,1.0
76561198031803656,54.99,15.0,1.0
76561198031835930,1.99,0.0,1.0
drclockface,3.99,143.0,1.0
76561198031869152,2.99,39.0,1.0
76561198031873734,14.99,110.0,1.0
shutupmeg,14.99,40.0,1.0
76561198031877091,9.99,78.0,1.0
76561198031910621,7.99,9.0,1.0
76561198031911758,39.99,18.0,1.0
mikalajean,9.99,14.0,1.0
Tom11258,9.99,0.0,1.0
ree0051,2.99,91.0,1.0
76561198031945954,8.99,18.0,1.0
raqu2,12.99,7.0,1.0
ShadowSpectreZer0,4.99,145.0,1.0
76561198031955517,1.99,1.0,1.0
76561198031956338,3.99,0.0,1.0
76561198031964551,4.99,11.0,1.0
76561198031968817,4.99,203.0,1.0
76561198031989450,12.99,45.0,1.0
76561198031991758,7.99,0.0,1.0
76561198031995830,8.99,77.0,1.0
76561198031997074,4.99,164.0,1.0
76561198031998816,2.99,144.0,1.0
jakeysnake,10.99,112.0,0.0
76561198032003610,14.99,1075.0,1.0
easilypersuaded,2.99,65.0,1.0
76561198032012843,9.99,524.0,1.0
76561198032012856,9.99,28.0,1.0
blighty666,7.99,0.0,1.0
loseitintheend,9.99,29.0,1.0
76561198032045416,19.99,16.0,0.0
76561198032050142,3.99,159.0,1.0
76561198032050234,2.99,0.0,1.0
76561198032068207,14.99,117.0,1.0
76561198032070945,7.99,27.0,1.0
76561198032082865,1.99,17.0,1.0
76561198032083235,1.99,39.0,1.0
76561198032083678,4.99,2.0,1.0
76561198032085850,2.99,11.0,1.0
988988MePls,8.99,0.0,1.0
76561198032090114,14.99,60.0,0.0
380012,2.99,16.0,0.0
genextidal,9.99,325.0,1.0
whitee46,4.99,193.0,1.0
76561198032134773,49.99,87.0,0.0
76561198032135081,4.99,0.0,1.0
76561198032157184,11.99,45.0,1.0
76561198032161376,5.99,76.0,1.0
76561198032195643,3.99,6.0,1.0
76561198032200969,9.99,16.0,0.0
76561198032202255,3.99,31.0,1.0
homofisting420,7.99,151.0,1.0
Ninetaels,1.99,0.0,1.0
CHumml33,6.99,35.0,1.0
76561198032231188,0.99,6.0,0.0
76561198032231206,19.99,0.0,1.0
76561198032231960,4.99,0.0,1.0
76561198032232034,4.99,108.0,1.0
76561198032240260,2.99,24.0,1.0
Altatari,9.99,168.0,1.0
76561198032243356,4.99,40.0,1.0
vineeel,0.99,18.0,0.0
ignorant_fool,19.99,24.0,1.0
76561198032269919,0.99,125.0,0.0
Flightman90,9.99,7.0,1.0
76561198032289084,14.99,92.0,1.0
76561198032289124,34.99,12.0,1.0
76561198032291162,9.99,33.0,1.0
76561198032314265,4.99,14.0,1.0
76561198032323197,1.99,12.0,1.0
76561198032325023,7.99,55.0,1.0
getrichordieapleb,6.99,0.0,1.0
76561198032351680,4.99,0.0,1.0
76561198032352308,2.99,38.0,1.0
76561198032354412,2.99,7.0,1.0
76561198032354744,14.99,95.0,1.0
76561198032359882,1.99,3.0,1.0
76561198032373707,4.99,22.0,1.0
76561198032375085,0.99,95.0,1.0
pierregc,2.99,12.0,1.0
76561198032407629,2.99,19.0,1.0
76561198032409102,5.99,11.0,1.0
76561198032409258,24.99,11.0,0.0
76561198032420687,9.99,3.0,1.0
SoulLunarWolf,0.99,4.0,1.0
76561198032454008,2.99,26.0,1.0
jpao,9.99,17.0,1.0
76561198032462342,9.99,1.0,1.0
76561198032463567,3.99,74.0,1.0
76561198032485867,1.99,27.0,1.0
76561198032488934,1.99,24.0,1.0
76561198032491878,8.99,210.0,1.0
76561198032497021,4.99,10.0,1.0
76561198032499671,1.99,28.0,1.0
76561198032503877,9.99,18.0,1.0
76561198032507125,14.99,27.0,1.0
76561198032534620,4.99,33.0,1.0
hackymidget,4.99,198.0,1.0
76561198032541298,1.99,26.0,1.0
76561198032544989,3.99,28.0,1.0
LsdReborn,2.99,23.0,1.0
76561198032552131,1.99,0.0,1.0
76561198032566042,6.99,58.0,0.0
76561198032569786,0.99,17.0,1.0
namkool,0.99,41.0,1.0
76561198032576956,0.99,79.0,1.0
76561198032577124,3.99,89.0,1.0
76561198032577702,24.99,1.0,1.0
arctictf,7.99,6.0,1.0
76561198032580108,3.99,2.0,1.0
yosshi3,149.99,0.0,1.0
JezzicaBorro,0.99,106.0,0.0
76561198032593737,1.99,2.0,1.0
tablefish,19.99,73.0,0.0
mouze5,9.99,77.0,1.0
76561198032614515,0.99,27.0,1.0
76561198032614577,6.99,26.0,1.0
76561198032628478,2.99,1.0,1.0
76561198032632402,0.99,0.0,1.0
76561198032633792,4.99,44.0,0.0
black-mage,4.99,19.0,1.0
76561198032643792,9.99,26.0,1.0
ImWatchingYouFromYourWindow,5.99,0.0,1.0
76561198032650209,4.99,10.0,1.0
76561198032653213,3.99,17.0,1.0
DatGuy3110,7.99,0.0,1.0
76561198032657693,1.99,48.0,1.0
batprofile,13.99,68.0,1.0
76561198032662375,6.99,80.0,1.0
Zosky99k,6.99,24.0,1.0
5692496235797644,0.99,107.0,1.0
Zacmoo0007,7.99,145.0,1.0
76561198032707159,29.99,167.0,0.0
76561198032749452,6.99,8.0,1.0
76561198032752680,1.99,469.0,1.0
76561198032755027,6.99,52.0,0.0
No_Life_Source,1.99,0.0,0.0
megapanHD,0.99,50.0,1.0
RustlingInTheWind,4.99,156.0,1.0
hanemaayer,2.99,41.0,1.0
76561198032793817,14.99,75.0,1.0
76561198032795390,4.99,38.0,1.0
76561198032797171,2.99,42.0,1.0
HatOfBlack,9.99,0.0,1.0
76561198032827426,7.99,0.0,1.0
76561198032837176,0.99,0.0,1.0
76561198032837913,4.99,0.0,1.0
ImTheNiggerayyyyyyyyyyyyyy,5.99,75.0,1.0
mrmeatshield101,12.99,90.0,1.0
76561198032862255,2.99,0.0,0.0
0248359,6.99,10.0,0.0
mrsamo,29.99,0.0,1.0
76561198032892191,5.99,52.0,0.0
76561198032927002,39.99,0.0,1.0
rtdrtdrtdrtdrtd,14.99,10.0,0.0
spoodermen,4.99,252.0,1.0
76561198032984934,4.99,14.0,1.0
76561198033013703,7.99,13.0,0.0
76561198033017307,99.99,100.0,0.0
Hydravoid,4.99,225.0,0.0
im-ze-Gun-Slinger,14.99,0.0,1.0
coruptedGames,19.99,267.0,1.0
76561198033051878,19.99,64.0,1.0
UnOriginal101,29.99,20.0,1.0
envious-,29.99,10.0,1.0
76561198033099250,9.99,0.0,1.0
shelveyourdingbats,5.99,57.0,1.0
76561198033131368,12.99,24.0,1.0
76561198033132343,2.99,13.0,1.0
76561198033133255,1.99,55.0,1.0
Mcruvin,1.99,89.0,1.0
76561198033139159,9.99,51.0,1.0
76561198033140371,3.99,35.0,1.0
betzky_23,4.99,276.0,1.0
76561198033148223,24.99,21.0,1.0
shootertactics,0.99,0.0,1.0
kenn-,7.99,62.0,1.0
checkitycheck,9.99,0.0,1.0
76561198033163484,14.99,46.0,1.0
brothy,14.99,55.0,1.0
76561198033167422,14.99,20.0,1.0
76561198033168326,0.99,49.0,1.0
76561198033169372,9.99,13.0,1.0
76561198033182992,4.99,31.0,1.0
crusenik,9.99,776.0,1.0
76561198033210393,2.99,25.0,1.0
Apple2g,2.99,0.0,1.0
girebra,14.99,88.0,1.0
coduxgaming,3.99,62.0,1.0
76561198033222823,11.99,0.0,1.0
Daaayyyaamm,14.99,33.0,1.0
76561198033226497,3.99,60.0,0.0
76561198033256010,9.99,21.0,1.0
76561198033256694,0.99,0.0,1.0
76561198033258188,3.99,221.0,1.0
76561198033259600,9.99,28.0,1.0
76561198033266228,10.99,0.0,1.0
76561198033279342,4.99,23.0,1.0
eggyy,2.99,250.0,1.0
76561198033299987,8.98,3.0,1.0
westernaustraliaftw,3.99,153.0,1.0
76561198033301141,9.99,19.0,1.0
76561198033325748,0.99,14.0,1.0
76561198033326388,44.99,3.0,1.0
Doddzy19,4.99,145.0,1.0
76561198033332676,29.99,48.0,0.0
goldjackel,0.99,103.0,1.0
yuki-ji,4.99,64.0,1.0
76561198033364841,2.99,0.0,0.0
76561198033384128,3.99,55.0,1.0
76561198033389782,9.99,49.0,1.0
macdrown,2.99,43.0,1.0
76561198033391626,4.99,29.0,1.0
24BallerJK,14.99,9.0,1.0
76561198033427630,2.49,2.0,1.0
76561198033428889,0.99,0.0,1.0
76561198033429747,24.99,41.0,1.0
Sleepy_TaeYang,34.99,0.0,1.0
sharprazer,4.99,93.0,1.0
Danzose,2.99,27.0,1.0
76561198033465010,9.99,48.0,1.0
76561198033468576,14.99,42.0,1.0
76561198033470218,9.99,46.0,1.0
76561198033473206,3.99,85.0,1.0
76561198033500569,4.99,0.0,0.0
76561198033513063,2.99,23.0,1.0
76561198033513225,3.99,23.0,1.0
PingVII,9.99,138.0,1.0
SvDKILLSWITCH,3.99,434.0,1.0
76561198033541164,64.99,55.0,1.0
76561198033547870,2.99,7.0,1.0
76561198033554536,4.99,33.0,1.0
eckodelta209,12.99,0.0,1.0
76561198033574669,24.99,0.0,1.0
76561198033580343,10.99,4.0,1.0
76561198033591799,4.99,65.0,1.0
76561198033604098,2.99,8.0,1.0
9dead,9.99,36.0,1.0
johnatarisblack,29.99,11.0,1.0
76561198033626187,2.99,3.0,1.0
76561198033627179,1.99,14.0,1.0
76561198033653052,5.99,36.0,1.0
76561198033664304,1.99,79.0,1.0
76561198033689317,4.99,10.0,1.0
gilliu00_,39.99,15.0,1.0
dopedup,1.99,479.0,1.0
76561198033715903,0.99,100.0,1.0
76561198033718152,39.99,121.0,0.0
macaroonz,2.99,107.0,0.0
punyer,7.99,0.0,1.0
76561198033732667,8.99,16.0,1.0
SESHPRO,19.99,14.0,1.0
76561198033760250,2.99,0.0,1.0
_-ravzy-_,2.99,144.0,1.0
76561198033762922,9.99,22.0,1.0
mattyr2010,4.99,59.0,1.0
76561198033764158,9.99,21.0,1.0
flamingpixelations,2.99,584.0,1.0
59285912859,7.99,52.0,0.0
76561198033774741,7.49,224.0,1.0
jace888,4.99,45.0,1.0
76561198033806720,5.99,50.0,1.0
76561198033809370,3.99,7.0,1.0
76561198033809498,11.99,15.0,1.0
76561198033809612,9.99,35.0,1.0
76561198033810234,7.99,12.0,1.0
Geeimatree,6.99,10.0,1.0
DarkSniperz,2.99,0.0,1.0
76561198033815728,1.99,8.0,1.0
76561198033830585,39.99,13.0,1.0
Blitzz_kiid,18.99,67.0,1.0
MG5105,2.99,109.0,1.0
from808,9.99,12.0,1.0
jciav,1.99,14.0,0.0
hective,10.96,107.0,1.0
kiniston69,7.99,0.0,1.0
76561198033875590,1.99,48.0,1.0
darke101,4.99,19.0,1.0
hydrariver,8.99,176.0,1.0
76561198033887983,2.99,55.0,1.0
76561198033893079,15.99,17.0,1.0
76561198033903171,7.99,5.0,1.0
76561198033906694,9.99,2.0,1.0
76561198033909347,2.99,0.0,1.0
76561198033923758,7.99,23.0,1.0
76561198033924084,29.99,97.0,1.0
xxxdoublexxx,4.99,59.0,1.0
76561198033934564,9.99,13.0,1.0
76561198033943041,9.99,0.0,1.0
burntmuffins,3.99,64.0,1.0
76561198033947879,0.99,80.0,1.0
76561198033949211,1.99,40.0,1.0
76561198033950167,9.99,123.0,1.0
76561198033978048,9.99,10.0,1.0
76561198033989381,7.99,22.0,1.0
76561198034027094,9.99,53.0,1.0
76561198034028380,4.99,12.0,1.0
OfftheWall,2.99,27.0,1.0
2311985201258745633313,4.99,37.0,1.0
76561198034062384,0.99,295.0,1.0
76561198034073227,1.99,84.0,1.0
76561198034078627,9.99,0.0,1.0
76561198034085511,19.99,7.0,1.0
76561198034090759,2.99,15.0,1.0
kryster,12.99,1.0,0.0
76561198034116801,19.99,48.0,1.0
dinofish8,44.99,7.0,1.0
Brodie440,0.99,79.0,1.0
WangGOAT,1.99,33.0,1.0
76561198034141631,2.99,58.0,1.0
76561198034160970,1.99,4.0,1.0
fireblazer212,0.99,0.0,1.0
76561198034162366,3.99,2.0,1.0
joshuaelsley,79.99,33.0,1.0
76561198034164576,3.99,10.0,1.0
76561198034164614,19.99,75.0,1.0
76561198034177957,0.99,24.0,1.0
jdeb9,9.99,1212.0,1.0
tinytags7,2.99,0.0,1.0
76561198034186417,19.99,147.0,1.0
76561198034201632,0.99,38.0,1.0
TKOZ,0.99,136.0,1.0
76561198034213368,3.99,7.0,1.0
76561198034219704,9.99,122.0,0.0
76561198034237234,1.99,25.0,1.0
76561198034240127,4.99,0.0,1.0
76561198034242733,1.99,6.0,1.0
76561198034247917,9.99,60.0,1.0
76561198034275994,9.99,33.0,1.0
76561198034279438,4.99,53.0,1.0
SubKnight151,0.99,61.0,1.0
76561198034286944,4.99,0.0,0.0
76561198034291140,4.99,36.0,1.0
76561198034291844,10.93,40.0,1.0
rubber64,4.29,51.0,1.0
miaowmiaowable,1.99,156.0,1.0
76561198034305479,3.99,122.0,1.0
76561198034311247,4.99,71.0,0.0
Numpeh,19.99,78.0,1.0
LarryLongsack,2.99,43.0,1.0
76561198034318281,3.99,7.0,1.0
76561198034323951,6.99,143.0,1.0
Shifty_Powers,19.99,31.0,1.0
76561198034326089,3.99,21.0,1.0
EmilyCanTalk,8.99,145.0,1.0
Oxea,7.99,0.0,0.0
76561198034355876,9.99,105.0,1.0
76561198034356797,19.99,1.0,0.0
76561198034357027,19.99,5.0,1.0
bloooper,1.99,68.0,1.0
TheBlindDoc,34.99,9.0,1.0
76561198034389553,5.99,47.0,1.0
76561198034390540,0.99,78.0,1.0
shifter_lol,14.99,0.0,1.0
76561198034395325,0.99,134.0,1.0
alamobide,0.99,16.0,1.0
ZbCommander,0.99,0.0,1.0
76561198034427874,4.99,21.0,1.0
76561198034428052,6.99,67.0,1.0
caitz,0.99,40.0,1.0
76561198034466588,3.99,18.0,1.0
76561198034468621,3.99,14.0,1.0
76561198034469015,7.99,53.0,1.0
76561198034472069,7.99,0.0,1.0
76561198034473036,5.99,55.0,1.0
kningerd,14.99,47.0,1.0
76561198034503846,2.99,80.0,1.0
76561198034506282,1.99,148.0,1.0
rhy505,1.99,10.0,1.0
76561198034511081,7.99,75.0,1.0
SnXImmortal,14.99,0.0,1.0
37122831,7.99,0.0,1.0
76561198034515699,9.99,12.0,1.0
76561198034516299,3.99,148.0,0.0
76561198034523970,19.99,17.0,1.0
daryushka,4.99,35.0,1.0
76561198034556102,9.99,6.0,1.0
76561198034557414,39.99,17.0,1.0
76561198034569096,2.99,156.0,1.0
deathsirens,6.99,94.0,1.0
moonxjul15,14.99,85.0,1.0
76561198034579323,2.99,2.0,1.0
Jakmac,4.99,93.0,1.0
KasmKat,4.99,112.0,1.0
76561198034632049,29.99,7.0,1.0
76561198034635135,9.99,0.0,1.0
76561198034659948,1.99,38.0,1.0
76561198034666077,6.99,0.0,1.0
76561198034673999,4.99,12.0,1.0
76561198034676642,7.99,12.0,1.0
76561198034702390,14.99,0.0,1.0
satansbae,4.99,98.0,1.0
76561198034710138,2.99,68.0,1.0
76561198034710455,2.99,0.0,1.0
sanscripter,0.99,266.0,1.0
76561198034737704,17.99,16.0,1.0
thesecuritycouncil,29.99,103.0,1.0
mudstickles,9.99,10.0,1.0
76561198034743271,6.99,27.0,1.0
GoreGadget,4.99,65.0,1.0
76561198034753000,9.99,10.0,1.0
76561198034776912,17.99,119.0,1.0
dathraxi,1.99,7.0,1.0
meiquongtart,2.99,0.0,1.0
PhlyQ,14.99,307.0,1.0
76561198034814780,4.99,0.0,0.0
76561198034820649,2.99,122.0,0.0
76561198034823626,4.99,0.0,0.0
76561198034824108,3.99,0.0,1.0
vDyl,2.99,28.0,1.0
76561198034829571,9.99,4.0,1.0
76561198034832096,2.99,107.0,1.0
76561198034832126,4.99,0.0,1.0
76561198034842509,14.99,87.0,0.0
76561198034857562,2.99,21.0,1.0
76561198034888857,0.99,0.0,1.0
76561198034916242,1.99,0.0,0.0
Phoool,3.99,0.0,1.0
cxiec1,9.99,26.0,1.0
CrookedRaven,13.99,24.0,1.0
76561198034937993,12.99,0.0,1.0
76561198034939173,9.99,27.0,1.0
76561198034940671,9.99,70.0,1.0
76561198034943433,9.99,0.0,1.0
littlebobbygotraped,6.99,46.0,1.0
76561198034974152,5.99,42.0,1.0
cheungs,2.99,60.0,1.0
Ladidada,2.99,40.0,1.0
vds-express,6.99,248.0,1.0
awzy21,2.99,22.0,1.0
76561198035016082,2.99,53.0,1.0
nodox4um7,9.99,0.0,1.0
76561198035019986,9.99,38.0,1.0
76561198035020502,4.99,24.0,1.0
KitInvidious,17.99,85.0,0.0
nvgb,39.99,7.0,1.0
76561198035058450,4.99,0.0,1.0
76561198035060264,4.99,57.0,1.0
76561198035061569,2.99,29.0,1.0
76561198035062661,5.99,0.0,1.0
76561198035064733,3.99,17.0,1.0
pono666,1.99,165.0,1.0
76561198035096802,14.99,9.0,1.0
76561198035096973,14.99,60.0,1.0
76561198035098318,0.99,3.0,1.0
FREEGUWOP,0.99,8.0,1.0
76561198035099677,39.99,16.0,1.0
76561198035132445,7.99,2.0,1.0
76561198035134946,2.99,24.0,1.0
76561198035145995,0.99,0.0,1.0
76561198035149077,0.99,80.0,1.0
76561198035150376,2.99,44.0,1.0
76561198035152649,2.99,39.0,0.0
76561198035183954,39.99,31.0,1.0
de_yeti,4.99,65.0,1.0
76561198035202077,9.99,21.0,1.0
76561198035226848,4.99,14.0,1.0
76561198035233122,3.99,0.0,0.0
Killdazzen,4.99,738.0,1.0
ILoveTurtlesPro,19.99,52.0,1.0
76561198035243327,3.99,0.0,1.0
76561198035247974,34.99,9.0,1.0
76561198035248319,59.99,0.0,1.0
lemzn,14.99,0.0,1.0
76561198035251057,2.99,57.0,1.0
76561198035251997,69.99,34.0,1.0
mrsladyface,8.99,17.0,1.0
76561198035258285,6.99,13.0,1.0
76561198035260590,4.99,8.0,1.0
76561198035289172,4.99,20.0,1.0
76561198035292256,5.99,19.0,1.0
76561198035293962,2.99,39.0,1.0
76561198035304021,2.99,155.0,1.0
76561198035305069,14.99,0.0,1.0
1163321,29.99,56.0,1.0
grexx69,4.99,18.0,0.0
76561198035308431,9.99,1.0,1.0
pangsterable,14.99,111.0,1.0
Doraisabitch,4.99,56.0,1.0
76561198035313657,1.99,4.0,1.0
joeyhiro,29.99,88.0,1.0
76561198035336388,34.99,5.0,1.0
76561198035336388,9.99,5.0,1.0
76561198035344064,0.99,9.0,1.0
76561198035344244,2.99,110.0,1.0
76561198035355555,9.99,0.0,1.0
newhollandarmy,1.99,526.0,1.0
76561198035365985,2.99,0.0,1.0
KindledEmbers,9.99,109.0,1.0
76561198035366027,9.99,7.0,1.0
JetStom96,5.99,52.0,1.0
76561198035370363,6.99,12.0,1.0
76561198035373230,9.99,14.0,1.0
76561198035374371,9.99,111.0,1.0
gladstoned,2.99,34.0,1.0
taiyoyoyo,4.99,83.0,1.0
LiamEarle,24.99,83.0,1.0
76561198035407758,6.99,14.0,1.0
76561198035409075,0.99,0.0,1.0
ExtendedBacon,9.99,309.0,1.0
76561198035424693,2.99,28.0,1.0
76561198035428985,7.99,118.0,1.0
76561198035439898,4.99,9.0,1.0
76561198035443810,4.99,0.0,1.0
76561198035445572,0.99,62.0,1.0
76561198035445726,9.99,6.0,1.0
smotic,4.99,14.0,1.0
76561198035454980,2.99,69.0,0.0
76561198035455578,4.99,43.0,1.0
76561198035457174,4.99,6.0,1.0
Ray_Diaz,0.99,0.0,1.0
76561198035474869,4.99,92.0,1.0
ravenhdgfx,14.99,16.0,1.0
76561198035503824,9.99,31.0,1.0
Streakyal8tr,9.99,187.0,1.0
76561198035509662,2.99,0.0,1.0
76561198035509771,9.99,97.0,1.0
76561198035513042,9.99,70.0,1.0
jonaspwnes,9.99,179.0,1.0
bentatle338,1.99,27.0,1.0
76561198035527461,9.99,10.0,1.0
goatt4life,2.99,170.0,1.0
76561198035539324,2.99,0.0,1.0
darkneswithin,4.99,74.0,1.0
76561198035541769,0.99,44.0,1.0
amacha,1.99,155.0,0.0
76561198035546541,4.99,206.0,1.0
76561198035549169,9.99,10.0,1.0
ThatKidRanga,1.99,681.0,1.0
blindbyron,7.99,57.0,1.0
76561198035555643,2.99,32.0,1.0
76561198035558291,9.99,4.0,1.0
ChocolateBear21,24.99,81.0,1.0
76561198035561889,9.99,13.0,1.0
76561198035563059,7.99,43.0,1.0
76561198035564952,7.99,28.0,1.0
76561198035566021,7.99,0.0,1.0
Longmont,29.99,210.0,1.0
76561198035567647,9.99,0.0,1.0
76561198035568885,3.99,2.0,1.0
76561198035569001,1.99,84.0,1.0
76561198035572296,9.99,15.0,1.0
76561198035574835,9.99,10.0,1.0
76561198035576848,1.99,63.0,1.0
76561198035577724,0.99,35.0,1.0
76561198035578431,2.99,249.0,1.0
76561198035580092,9.99,24.0,0.0
76561198035580566,4.99,181.0,1.0
SillyGirlXxX,14.99,106.0,1.0
kenkaniff,9.99,0.0,1.0
76561198035591272,4.99,20.0,1.0
nottakenyet,3.99,0.0,1.0
76561198035592148,14.99,3.0,1.0
76561198035594384,0.99,69.0,1.0
76561198035594470,7.99,35.0,1.0
76561198035594652,14.99,3.0,1.0
76561198035595624,49.99,106.0,1.0
76561198035595907,6.99,163.0,1.0
LockyM619,4.99,0.0,1.0
wags123,3.99,110.0,1.0
76561198035599374,0.99,63.0,1.0
76561198035606307,19.99,16.0,1.0
76561198035606542,9.99,421.0,1.0
76561198035618771,15.0,43.0,1.0
d4erf,0.5,1.0,1.0
76561198035637884,20.99,25.0,1.0
76561198035640284,3.99,0.0,0.0
76561198035652463,19.99,17.0,1.0
76561198035694337,4.99,108.0,1.0
76561198035697115,4.99,0.0,1.0
Gaming7778,0.99,20.0,1.0
76561198035699909,4.99,0.0,1.0
76561198035704817,2.99,0.0,1.0
76561198035707095,4.99,0.0,1.0
BATT415,34.99,318.0,1.0
applezxz,6.99,32.0,1.0
foundationrepair,4.99,588.0,1.0
76561198035718545,6.99,23.0,1.0
Jean-Leon,7.99,117.0,1.0
76561198035721782,5.99,15.0,1.0
saintbloke,19.99,449.0,1.0
Stu442,1.99,98.0,1.0
yur7tahu,1.99,241.0,1.0
76561198035736894,3.99,0.0,1.0
lamch0p,1.99,0.0,1.0
acidqueen,9.99,30.0,1.0
stoogekebab,2.99,0.0,1.0
76561198035740484,2.99,16.0,1.0
76561198035749452,9.99,25.0,1.0
76561198035771735,19.99,0.0,1.0
76561198035774455,4.99,86.0,1.0
khalegend,3.99,125.0,1.0
insidour,4.99,279.0,1.0
76561198035781253,13.99,48.0,1.0
76561198035781832,1.99,40.0,1.0
76561198035782941,4.99,8.0,1.0
76561198035787665,19.99,14.0,1.0
76561198035789223,9.99,43.0,1.0
superfly480,0.99,0.0,1.0
76561198035793417,0.99,3.0,1.0
armik890,5.99,54.0,1.0
76561198035804388,1.99,254.0,1.0
Pjbear99,0.99,187.0,1.0
76561198035813176,9.99,17.0,1.0
76561198035814660,9.99,13.0,1.0
magundy54321,9.99,41.0,1.0
76561198035816542,19.99,42.0,1.0
76561198035816724,9.99,0.0,0.0
76561198035818210,4.99,0.0,1.0
mexicanman221,5.99,124.0,1.0
cakergawd,4.99,25.0,1.0
76561198035844752,4.99,131.0,1.0
76561198035858125,9.99,1.0,0.0
76561198035859583,9.99,0.0,0.0
76561198035859601,7.99,371.0,1.0
76561198035860623,13.99,32.0,0.0
76561198035863001,2.99,41.0,0.0
smackychan,19.99,47.0,1.0
mradani22,1.99,23.0,1.0
TheReelSushi,9.99,46.0,1.0
76561198035895216,1.99,23.0,1.0
kevinlau13,4.99,51.0,1.0
76561198035896690,0.99,97.0,1.0
AWebster,9.99,11.0,1.0
76561198035905264,4.99,79.0,1.0
76561198035916581,1.99,0.0,1.0
76561198035917014,4.99,35.0,1.0
76561198035926305,4.99,57.0,1.0
srg247,4.99,21.0,1.0
necrisis,49.99,0.0,1.0
alexcheer,9.99,36.0,1.0
gonzomeister,2.99,383.0,1.0
ffrgaming,4.99,70.0,1.0
meowedly,1.99,13.0,1.0
76561198035954591,19.99,33.0,0.0
MoHouNiHouLeiLou,9.99,0.0,1.0
jaskedtd,4.99,42.0,1.0
76561198035964186,4.99,71.0,1.0
76561198035970172,1.99,0.0,1.0
76561198035971068,69.99,13.0,1.0
ilovegaychicks,19.99,19.0,1.0
76561198035989153,0.99,1.0,1.0
76561198035991355,1.99,111.0,1.0
76561198035993287,4.99,110.0,1.0
76561198035993855,4.99,14.0,1.0
MRXISKI,5.99,11.0,1.0
76561198036011305,9.99,126.0,1.0
76561198036022451,2.99,92.0,1.0
t0t4r4,24.99,0.0,1.0
Ixdoor,4.99,0.0,1.0
brycewarlow,9.99,17.0,1.0
Touka_Justice,3.99,115.0,1.0
76561198036071187,0.99,35.0,1.0
76561198036085495,6.99,28.0,1.0
76561198036091027,9.99,24.0,1.0
TheBeresford7,4.99,94.0,1.0
OverLordwolf,2.99,43.0,0.0
76561198036099907,9.99,9.0,0.0
76561198036100210,14.99,89.0,1.0
battaglene,14.99,197.0,1.0
76561198036124441,2.99,134.0,0.0
bodytemp,14.99,158.0,1.0
76561198036142900,2.99,106.0,1.0
76561198036143483,4.99,21.0,1.0
76561198036161390,0.99,93.0,1.0
76561198036171324,5.99,49.0,1.0
76561198036172070,4.99,38.0,1.0
76561198036173361,6.99,4.0,1.0
76561198036183269,9.99,214.0,1.0
76561198036187281,0.99,7.0,1.0
76561198036188729,2.99,4.0,1.0
76561198036204448,3.99,0.0,1.0
76561198036214870,19.99,24.0,1.0
illumimarti,7.99,0.0,1.0
